CODE,NAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
SRB,Serbia,EURO,2023.0,VARICELLA,Varicella vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"suspectible contacts of varicella cases, children aged 12y who did not contracted varicella, seronegative women of reproductive age, household contacts of susceptible persons in risk of severe  health and care workers"
SRB,Serbia,EURO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,,Travellers
SSD,South Sudan,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,0-11 months
SSD,South Sudan,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6,0-11 months
SSD,South Sudan,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10,0-11 months
SSD,South Sudan,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14,0-11 months
SSD,South Sudan,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W14,0-11 months
SSD,South Sudan,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M9,0-11 months
SSD,South Sudan,AFRO,2023.0,MEASLES,Measles vaccine,1.0,,General/routine,NATIONAL,M9,0-11 months
SSD,South Sudan,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,W6,0-11 months
SSD,South Sudan,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W10,0-11 months
SSD,South Sudan,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W14,0-11 months
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,,General/routine,NATIONAL,+Y1,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,,General/routine,NATIONAL,+M6,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,,General/routine,NATIONAL,+Y1,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,,General/routine,NATIONAL,Y15,15-45 years
SSD,South Sudan,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,,General/routine,NATIONAL,+M1,15-45 years
STP,Sao Tome and Principe,AFRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,naissances vivantes
STP,Sao Tome and Principe,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,W10,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,W14,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,naissances vivantes
STP,Sao Tome and Principe,AFRO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,W14,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,,General/routine,NATIONAL,M9,9-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,MR,MR (Measles and rubella) vaccine,2.0,,General/routine,NATIONAL,M18,9-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,OPV,OPV (Oral polio vaccine),1.0,,General/routine,NATIONAL,B,0-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,W6,0-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,W10,0-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,W14,0-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,OPV,OPV (Oral polio vaccine),5.0,,General/routine,NATIONAL,M15,0-18 mois
STP,Sao Tome and Principe,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,W6,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,W10,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,W14,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,W6,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,W10,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,W14,0-11 mois
STP,Sao Tome and Principe,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,femmes enceintes
STP,Sao Tome and Principe,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,femmes enceintes
STP,Sao Tome and Principe,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,femmes enceintes
STP,Sao Tome and Principe,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,femmes enceintes
STP,Sao Tome and Principe,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y2,femmes enceintes
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,2.0,,General/routine,NATIONAL,M12,"6-11 mois, 12-59 mois et postpartum"
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,3.0,,General/routine,NATIONAL,M18,"6-11 mois, 12-59 mois et postpartum"
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,4.0,,General/routine,NATIONAL,M24,"6-11 mois, 12-59 mois et postpartum"
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,5.0,,General/routine,NATIONAL,M30,"6-11 mois, 12-59 mois et postpartum"
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,6.0,,General/routine,NATIONAL,M36,"6-11 mois, 12-59 mois et postpartum"
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,1.0,,General/routine,NATIONAL,M6,"6-11 mois, 12-59 mois et postpartum"
STP,Sao Tome and Principe,AFRO,2023.0,VITAMINA,Vitamin A supplements,1.0,RISKGROUPS,Risk group(s),NATIONAL,,postpartum
STP,Sao Tome and Principe,AFRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,,General/routine,NATIONAL,M9,0-11 mois
SUR,Suriname,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,Children hypersensitive to whole cell pertussis vaccine
SUR,Suriname,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,Children hypersensitive to whole cell pertussis vaccine
SUR,Suriname,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Children hypersensitive to whole cell pertussis vaccine
SUR,Suriname,AMRO,2023.0,DTAP,DTaP (acellular) vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,Children hypersensitive to whole cell pertussis vaccine
SUR,Suriname,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,
SUR,Suriname,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y5,
SUR,Suriname,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2,
SUR,Suriname,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4,
SUR,Suriname,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6,
SUR,Suriname,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,Given to health care workers and those at high risk
SUR,Suriname,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,Given to health care workers and those at high risk
SUR,Suriname,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,Given to health care workers and those at high risk
SUR,Suriname,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Given to health care workers and those at high risk
SUR,Suriname,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Given to health care workers and those at high risk
SUR,Suriname,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Given to health care workers and those at high risk
SUR,Suriname,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,
SUR,Suriname,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,For those unable to receive penta
SUR,Suriname,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,For those unable to receive penta
SUR,Suriname,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,For those unable to receive penta
SUR,Suriname,AMRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9-Y13,Females
SUR,Suriname,AMRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Females
SUR,Suriname,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,,>Y18,and older persons
SUR,Suriname,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,,,Health and care workers
SUR,Suriname,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,,,Pregnant women
SUR,Suriname,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),,,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
SUR,Suriname,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6,
SUR,Suriname,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
SUR,Suriname,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2,
SUR,Suriname,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4,
SUR,Suriname,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Travellers, high risk individuals"
SUR,Suriname,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Travellers, high risk individuals"
SUR,Suriname,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12,
SUR,Suriname,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18,
SUR,Suriname,AMRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,,General/routine,NATIONAL,M6,children
SUR,Suriname,AMRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M18,children
SUR,Suriname,AMRO,2023.0,OPV,OPV (Oral polio vaccine),5.0,,General/routine,NATIONAL,Y4-Y5,children
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D3,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+D7,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,+D14,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,5.0,RISKGROUPS,Risk group(s),NATIONAL,+D28,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,5.0,TRAVELLERS,Travellers,NATIONAL,+D28,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,4.0,TRAVELLERS,Travellers,NATIONAL,+D14,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+D7,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+D3,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,RABIES,Rabies vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,"Travellers to the interior, response to animal bites"
SUR,Suriname,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Pregnant women and others at risk without vaccination
SUR,Suriname,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women and others at risk without vaccination
SUR,Suriname,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M6,Pregnant women and others at risk without vaccination
SUR,Suriname,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Pregnant women and others at risk without vaccination
SUR,Suriname,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+Y1,Pregnant women and others at risk without vaccination
SUR,Suriname,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Pregnant women and others at risk without vaccination
SUR,Suriname,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,,General/routine,NATIONAL,M12,
SUR,Suriname,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,,Travellers
SVK,Slovakia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,M2,
SVK,Slovakia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M4,
SVK,Slovakia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M10,
SVK,Slovakia,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,4.0,B_CHILD_W,General/routine,NATIONAL,Y5,
SVK,Slovakia,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,Administered only to high risk groups (newborns of HepB positive mothers)
SVK,Slovakia,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y12,12-14 years old girls and boys; 2nd dose of HPV is applicated 5M-13M after the first dose according to SPC for Gardasil-9; vaccine is not part of the regular mandatory vaccination but just recommended free of charge vaccination
SVK,Slovakia,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M5-M13,12-14 years old girls and boys; 2nd dose of HPV is applicated 5M-13M after the first dose according to SPC for Gardasil-9; vaccine is not part of the regular mandatory vaccination but just recommended free of charge vaccination
SVK,Slovakia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >=59 years
SVK,Slovakia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
SVK,Slovakia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
SVK,Slovakia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
SVK,Slovakia,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,M6-Y15,
SVK,Slovakia,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>Y15,
SVK,Slovakia,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
SVK,Slovakia,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M14,
SVK,Slovakia,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,Y4-Y10,Children born until the year 2015 (included) get the second dose at 11-th year of life. Children born in 2016 and afterwards should get the second dose at 5-th year of life.
SVK,Slovakia,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,1.0,,General/routine,NATIONAL,M2,10 and 13 valent vaccines administered; 15 valent vaccine is also available sine 2024
SVK,Slovakia,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,2.0,,General/routine,NATIONAL,M4,10 and 13 valent vaccines administered; 15 valent vaccine is also available sine 2024
SVK,Slovakia,EURO,2023.0,PCV10,PCV-10 (Pneumococcal conjugate vaccine 10-valent) vaccine,3.0,,General/routine,NATIONAL,M10,10 and 13 valent vaccines administered; 15 valent vaccine is also available sine 2024
SVK,Slovakia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2,10 and 13 valent vaccines administered; 15 valent vaccine is also available sine 2024
SVK,Slovakia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4,10 and 13 valent vaccines administered; 15 valent vaccine is also available sine 2024
SVK,Slovakia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M10,10 and 13 valent vaccines administered; 15 valent vaccine is also available sine 2024
SVK,Slovakia,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,ADULTS,Adults,NATIONAL,Y30,Vaccination in adults when reaching 30 years and than the revaccination every 15 years
SVK,Slovakia,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,7.0,ADULTS,Adults,NATIONAL,+Y15,Vaccination in adults when reaching 30 years and than the revaccination every 15 years
SVK,Slovakia,EURO,2023.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5.0,B_ADO_W,General/routine,NATIONAL,Y12,
SVN,Slovenia,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,Epidemiological indications
SVN,Slovenia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,,General/routine,NATIONAL,M3,Children born after 1.10.2019
SVN,Slovenia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,,General/routine,NATIONAL,M5,Children born after 1.10.2019
SVN,Slovenia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,,General/routine,NATIONAL,M11-M18,Children born after 1.10.2019
SVN,Slovenia,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiological indications
SVN,Slovenia,EURO,2023.0,HEPA_HEPB,"Hepatitis A, Hepatitis B vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,,Risk groups
SVN,Slovenia,EURO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Epidemiological indications
SVN,Slovenia,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,,Healthcare workers
SVN,Slovenia,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Epidemiological indications, risk groups"
SVN,Slovenia,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,Y5,Children at school entrance (5-6 years old) who were vaccinated with DTaP-Hib-IPV
SVN,Slovenia,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,,General/routine,NATIONAL,Y5,Children at school entrance (5-6 years old) who were vaccinated with DTaP-Hib-IPV
SVN,Slovenia,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,,General/routine,NATIONAL,Y6,Children at school entrance (5-6 years old) who were vaccinated with DTaP-Hib-IPV
SVN,Slovenia,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,"HepBBD only administered to newborns of HBsAG positive mothers, simultaneously with immunoglobulin against Hepatitis B"
